region;Nom_lycee;IPS_voie_pro
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GALILEE LYCEE DES METIERS DE LA CHIMIE (A ABSORBE L'UAI 0380100C EN 2017);85
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GALILEE LYCEE DES METIERS DE LA CHIMIE (A ABSORBE L'UAI 0380100C EN 2017);85.1
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GALILEE LYCEE DES METIERS DE LA CHIMIE ET DES PROCESS INDUSTRIELS;83.6
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GALILEE LYCEE DES METIERS DE LA CHIMIE ET DES PROCESS INDUSTRIELS;84.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GALILEE LYCEE DES METIERS DE LA CHIMIE ET DES PROCESS INDUSTRIELS;85
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GALILEE LYCEE DES METIERS DE LA CHIMIE ET DES PROCESS INDUSTRIELS;85.1
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GENEVIEVE VINCENT;79.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GENEVIEVE VINCENT;80.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GENEVIEVE VINCENT;81.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GENEVIEVE VINCENT;82.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GEORGES BRASSENS;86.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GEORGES BRASSENS;91
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GEORGES BRASSENS;91.1
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GUILLAUME FICHET;77.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GUILLAUME FICHET;80.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GUILLAUME FICHET;80.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GUILLAUME FICHET;83.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GUILLAUME FICHET LYCEE DES METIERS DU COMMERCE ET DES ACTIVITES ADMINISTRATIVES;77.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GUILLAUME FICHET LYCEE DES METIERS DU COMMERCE ET DES ACTIVITES ADMINISTRATIVES;80.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GUILLAUME FICHET LYCEE DES METIERS DU COMMERCE ET DES ACTIVITES ADMINISTRATIVES;80.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT GUILLAUME FICHET LYCEE DES METIERS DU COMMERCE ET DES ACTIVITES ADMINISTRATIVES;83.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT HECTOR BERLIOZ;82.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT HECTOR BERLIOZ;84.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT HECTOR BERLIOZ;86.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT HECTOR BERLIOZ;87.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT HECTOR GUIMARD;84.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT HECTOR GUIMARD;85.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT HECTOR GUIMARD;88
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT HECTOR GUIMARD;88.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT HECTOR GUIMARD LYCEE DES METIERS DE LA FONDERIE DE LA PLASTURGIE ET DES OUTILLAGES ;84.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT HECTOR GUIMARD LYCEE DES METIERS DE LA FONDERIE DE LA PLASTURGIE ET DES OUTILLAGES ;85.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT HECTOR GUIMARD LYCEE DES METIERS DE LA FONDERIE DE LA PLASTURGIE ET DES OUTILLAGES ;88
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT HECTOR GUIMARD LYCEE DES METIERS DE LA FONDERIE DE LA PLASTURGIE ET DES OUTILLAGES ;88.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT HENRI LAURENS LYCEE DES METIERS DE L AUTOMOBILE;85.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT HENRI LAURENS LYCEE DES METIERS DE L AUTOMOBILE;86.6
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT HENRI LAURENS LYCEE DES METIERS DE L AUTOMOBILE;87
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT HENRI LAURENS LYCEE DES METIERS DE L AUTOMOBILE;88
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT INTERNATIONAL;90.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT INTERNATIONAL;90.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT INTERNATIONAL;92.2
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT INTERNATIONAL;93.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JACQUES BREL;71.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JACQUES BREL;73
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JACQUES BREL;74.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JACQUES BREL;75.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JEAN MONNET;75.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JEAN MONNET;76.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JEAN MONNET (A ABSORBE L'UAI 0740010J EN 2019);75.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JEAN MONNET (A ABSORBE L'UAI 0740010J EN 2019);76.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JEAN MONNET LYCEE DES METIERS DU DESIGN ET DES ARTS VERRIERS;80.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JEAN MONNET LYCEE DES METIERS DU DESIGN ET DES ARTS VERRIERS;83.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JEAN MONNET LYCEE DES METIERS DU DESIGN ET DES ARTS VERRIERS;84
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JEAN MONNET LYCEE DES METIERS DU DESIGN ET DES ARTS VERRIERS;85.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JEAN MOULIN;76.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JEAN MOULIN;80
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JEREMIE DE LA RUE;84.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JEREMIE DE LA RUE;85.2
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JEREMIE DE LA RUE;86.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JEREMIE DE LA RUE;89.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JOSEPH MARIE CARRIAT;98
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JOSEPH MARIE CARRIAT;98.2
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JOSEPH MARIE CARRIAT;98.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT JOSEPH MARIE CARRIAT;99.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT L ARMAND;86.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT L ARMAND;88.1
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT L ARMAND;90.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT L ARMAND;90.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT L ARMAND (A ABSORBE L'UAI 0731249L EN 2017);86.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT L ARMAND (A ABSORBE L'UAI 0731249L EN 2017);88.1
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT L ARMAND (A ABSORBE L'UAI 0731249L EN 2017);90.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT L ARMAND (A ABSORBE L'UAI 0731249L EN 2017);90.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LA FAYETTE LYCEE DES METIERS DE L INGENIERIE INDUSTRIELLE;91.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LA FAYETTE LYCEE DES METIERS DE L INGENIERIE INDUSTRIELLE;91.6
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LA FAYETTE LYCEE DES METIERS DE L INGENIERIE INDUSTRIELLE;93.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LA FAYETTE LYCEE DES METIERS DE L INGENIERIE INDUSTRIELLE;94.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LA SAULAIE;85.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LA SAULAIE;86.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LA SAULAIE;87.2
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LA SAULAIE;89
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LEONARD DE VINCI LYCEE DES METIERS DE L AUDIOVISUEL ET DU DESIGN;82.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LEONARD DE VINCI LYCEE DES METIERS DE L AUDIOVISUEL ET DU DESIGN;83.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LEONARD DE VINCI LYCEE DES METIERS DE L AUDIOVISUEL ET DU DESIGN;85.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LEONARD DE VINCI LYCEE DES METIERS DE L AUDIOVISUEL ET DU DESIGN;87.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LES CATALINS LYCEE DES METIERS DE L ENERGIE ET DES SCIENCES APPLIQUEES;82.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LES CATALINS LYCEE DES METIERS DE L ENERGIE ET DES SCIENCES APPLIQUEES;83.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LES CATALINS LYCEE DES METIERS DE L ENERGIE ET DES SCIENCES APPLIQUEES;83.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LES CATALINS LYCEE DES METIERS DU TRANSPORT ET DE LA LOGISTIQUE DE L ENERGIE ET DES;82.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LES CATALINS LYCEE DES METIERS DU TRANSPORT ET DE LA LOGISTIQUE DE L ENERGIE ET DES;83.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LES CATALINS LYCEE DES METIERS DU TRANSPORT ET DE LA LOGISTIQUE DE L ENERGIE ET DES;83.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LESDIGUIERES LYCEE DES METIERS DE L HOTELLERIE ET DU TOURISME;95
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LESDIGUIERES LYCEE DES METIERS DE L HOTELLERIE ET DU TOURISME;97.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LESDIGUIERES LYCEE DES METIERS DE L HOTELLERIE ET DU TOURISME;97.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LOUIS ARMAND;92.1
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LOUIS ARMAND;92.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LOUIS ARMAND;93
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LOUIS ARMAND;93.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LOUIS LACHENAL LYCEE DES METIERS DU BATIMENT ET DE L INDUSTRIE;100.1
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LOUIS LACHENAL LYCEE DES METIERS DU BATIMENT ET DE L INDUSTRIE;102.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LOUIS LACHENAL LYCEE DES METIERS DU BATIMENT ET DE L INDUSTRIE;103.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LOUIS LACHENAL LYCEE DES METIERS DU BATIMENT ET DE L INDUSTRIE;104.6
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LOUISE MICHEL;81.2
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LOUISE MICHEL;82.1
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LOUISE MICHEL;82.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LOUISE MICHEL;83.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LOUISE MICHEL LYCEE DES METIERS AU SERVICE DE LA VIE ET DES ORGANISATIONS;81.2
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LOUISE MICHEL LYCEE DES METIERS AU SERVICE DE LA VIE ET DES ORGANISATIONS;82.1
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LOUISE MICHEL LYCEE DES METIERS AU SERVICE DE LA VIE ET DES ORGANISATIONS;82.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LOUISE MICHEL LYCEE DES METIERS AU SERVICE DE LA VIE ET DES ORGANISATIONS;83.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LYCEE DES METIERS DE L EAU ET DE LA GESTION COMPTABLE;76.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LYCEE DES METIERS DE L EAU ET DE LA GESTION COMPTABLE;81.6
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LYCEE DES METIERS DE L EAU ET DE LA GESTION COMPTABLE;82.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LYCEE DES METIERS DE L EAU ET DE LA GESTION COMPTABLE;86.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LYCEE DES METIERS DE L HOTELLERIE DE LA RESTAURATION ET DU TOURISME;97
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LYCEE DES METIERS DE L HOTELLERIE DE LA RESTAURATION ET DU TOURISME;99
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LYCEE DES METIERS DE L HOTELLERIE DE LA RESTAURATION ET DU TOURISME;99.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT LYCEE DES METIERS DE L HOTELLERIE DE LA RESTAURATION ET DU TOURISME;101.1
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MARCEL GIMOND;89.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MARCEL GIMOND;89.6
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MARCEL GIMOND;90.2
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MARCEL GIMOND;90.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MARLIOZ;87.1
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MARLIOZ;88.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MARLIOZ;89.1
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MARLIOZ;90.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MONGE LYCEE DES METIERS DE LA CREATION INDUSTRIELLE;96.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MONGE LYCEE DES METIERS DE LA CREATION INDUSTRIELLE;98.6
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MONGE LYCEE DES METIERS DE LA CREATION INDUSTRIELLE;100.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MONGE LYCEE DES METIERS DE LA CREATION INDUSTRIELLE;103.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MONGE LYCEE DES METIERS DE LA CREATION INDUSTRIELLE (A ABSORBE L'UAI 0730050H EN 20;96.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MONGE LYCEE DES METIERS DE LA CREATION INDUSTRIELLE (A ABSORBE L'UAI 0730050H EN 20;98.6
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MONGE LYCEE DES METIERS DE LA CREATION INDUSTRIELLE (A ABSORBE L'UAI 0730050H EN 20;100.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MONGE LYCEE DES METIERS DE LA CREATION INDUSTRIELLE (A ABSORBE L'UAI 0730050H EN 20;103.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MONNET MERMOZ LYCEE DES METIERS DES SCIENCES ET TECHNIQUES APPLIQUEES A L INDUSTRIE;94.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MONNET MERMOZ LYCEE DES METIERS DES SCIENCES ET TECHNIQUES APPLIQUEES A L INDUSTRIE;97.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MONNET MERMOZ LYCEE DES METIERS DES SCIENCES ET TECHNIQUES APPLIQUEES A L INDUSTRIE;98
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MONNET MERMOZ LYCEE DES METIERS DES SCIENCES ET TECHNIQUES APPLIQUEES A L INDUSTRIE;98.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MONT BLANC RENE DAYVE LYCEE DES METIERS DE L INDUSTRIE;83.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MONT BLANC RENE DAYVE LYCEE DES METIERS DE L INDUSTRIE;89.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MONT BLANC RENE DAYVE LYCEE DES METIERS DE L INDUSTRIE;90.2
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT MONT BLANC RENE DAYVE LYCEE DES METIERS DE L INDUSTRIE;93.2
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PABLO NERUDA LYCEE DES METIERS DE L ELECTRICITE;89.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PABLO NERUDA LYCEE DES METIERS DE L ELECTRICITE;90
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PABLO NERUDA LYCEE DES METIERS DE L ELECTRICITE;91.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PABLO NERUDA LYCEE DES METIERS DE L ELECTRICITE;92.1
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PABLO NERUDA LYCEE DES METIERS DE L ELECTRICITE ET DE SES ENVIRONNEMENTS CONNECTES;89.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PABLO NERUDA LYCEE DES METIERS DE L ELECTRICITE ET DE SES ENVIRONNEMENTS CONNECTES;90
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PABLO NERUDA LYCEE DES METIERS DE L ELECTRICITE ET DE SES ENVIRONNEMENTS CONNECTES;91.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PABLO NERUDA LYCEE DES METIERS DE L ELECTRICITE ET DE SES ENVIRONNEMENTS CONNECTES;92.1
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PAUL CONSTANS LYCEE DES METIERS SCIENTIFIQUES INDUSTRIELS ADMINISTRATIFS ET COMMERC;83.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PAUL CONSTANS LYCEE DES METIERS SCIENTIFIQUES INDUSTRIELS ADMINISTRATIFS ET COMMERC;84.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PAUL CONSTANS LYCEE DES METIERS SCIENTIFIQUES INDUSTRIELS ADMINISTRATIFS ET COMMERC;85.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PAUL CONSTANS LYCEE DES METIERS SCIENTIFIQUES INDUSTRIELS ADMINISTRATIFS ET COMMERC;86.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PAUL HEROULT;88.1
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PAUL HEROULT;88.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PAUL HEROULT;90.6
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PAUL HEROULT;91.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PAUL HEROULT (A ABSORBE L'UAI 0730900G EN 2017);88.1
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PAUL HEROULT (A ABSORBE L'UAI 0730900G EN 2017);88.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PAUL HEROULT (A ABSORBE L'UAI 0730900G EN 2017);90.6
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PAUL HEROULT (A ABSORBE L'UAI 0730900G EN 2017);91.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PAUL PAINLEVE;71.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PAUL PAINLEVE;72.1
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PAUL PAINLEVE;74.2
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PH DELORME;78.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PH DELORME;80.6
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PH DELORME;81.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PIERRE JOÃL BONTE LYCEE DES METIERS DES SCIENCES ET TECHNIQUES DE L HABITAT ET DES;92.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PIERRE JOÃL BONTE LYCEE DES METIERS DES SCIENCES ET TECHNIQUES DE L HABITAT ET DES;94.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PIERRE JOÃL BONTE LYCEE DES METIERS DES SCIENCES ET TECHNIQUES DE L HABITAT ET DES;94.6
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PIERRE JOÃL BONTE LYCEE DES METIERS DES SCIENCES ET TECHNIQUES DE L HABITAT ET DES;94.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PIERRE JOEL BONTE LYCEE DES METIERS DES SCIENCES ET TECHNIQUES DE L HABITAT ET DES ;92.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PIERRE JOEL BONTE LYCEE DES METIERS DES SCIENCES ET TECHNIQUES DE L HABITAT ET DES ;94.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PIERRE JOEL BONTE LYCEE DES METIERS DES SCIENCES ET TECHNIQUES DE L HABITAT ET DES ;94.6
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PIERRE JOEL BONTE LYCEE DES METIERS DES SCIENCES ET TECHNIQUES DE L HABITAT ET DES ;94.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PORTES DE L OISANS LYCEE DES METIERS DE L ELECTRONIQUE ET DU NUMERIQUE;92.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PORTES DE L OISANS LYCEE DES METIERS DE L ELECTRONIQUE ET DU NUMERIQUE;93.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PORTES DE L OISANS LYCEE DES METIERS DE L ELECTRONIQUE ET DU NUMERIQUE;96
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PORTES DE L OISANS LYCEE DES METIERS DE L ELECTRONIQUE ET DU NUMERIQUE;98.1
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE ANNE MARIE MARTEL LYCEE DES METIERS DES SERVICES A LA PERSONNE DE LA SANTE DU;86.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE ANNE MARIE MARTEL LYCEE DES METIERS DES SERVICES A LA PERSONNE DE LA SANTE DU;87.6
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE ANNE MARIE MARTEL LYCEE DES METIERS DES SERVICES A LA PERSONNE DE LA SANTE DU;89.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE ANNE MARIE MARTEL LYCEE DES METIERS DES SERVICES A LA PERSONNE DE LA SANTE DU;90.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE DE LA COMMUNICATION SAINT GERAUD;100.2
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE DE LA COMMUNICATION SAINT GERAUD;102.1
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE DE LA COMMUNICATION SAINT GERAUD;108.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE DE LA COMMUNICATION SAINT GERAUD;110.6
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE DEMOTZ DE LA SALLE;103.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE DEMOTZ DE LA SALLE;103.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE DEMOTZ DE LA SALLE;104.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE DEMOTZ DE LA SALLE;107.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE GERBERT;89.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE GERBERT;90.6
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE GERBERT;92.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE GERBERT;93.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE JEANNE D ARC;90.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE JEANNE D ARC;92.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE JEANNE D ARC;95.6
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE JEANNE D ARC;97.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE JEHANNE DE FRANCE;108.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE JEHANNE DE FRANCE;116.2
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE JEHANNE DE FRANCE;118
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE JEHANNE DE FRANCE;118.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE LA SALESIENNE LYCEE DES METIERS DES TECHNOLOGIES DE LA SANTE DES SOINS ET SER;84.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE LA SALESIENNE LYCEE DES METIERS DES TECHNOLOGIES DE LA SANTE DES SOINS ET SER;85.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE LA SALESIENNE LYCEE DES METIERS DES TECHNOLOGIES DE LA SANTE DES SOINS ET SER;85.5
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE LA SALESIENNE LYCEE DES METIERS DES TECHNOLOGIES DE LA SANTE DES SOINS ET SER;86.8
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE LES BRESSIS;87.2
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE LES BRESSIS;91.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE LES BRESSIS;93.2
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE LES BRESSIS (A ABSORBE L'UAI 0741287X EN 2019);87.2
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE LES BRESSIS (A ABSORBE L'UAI 0741287X EN 2019);91.3
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE LES BRESSIS (A ABSORBE L'UAI 0741287X EN 2019);93.2
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE LES CORDELIERS;84
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE LES CORDELIERS;85.4
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE LES CORDELIERS;86.7
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE LES CORDELIERS;86.9
AUVERGNE-RHONE-ALPES;LYCEE POLYVALENT PRIVE PAUL LOUIS MERLIN;117.2
